# AI-GENERATED NEEDS-REVIEW
episode_id,scenario_id,planner_key,seed,source_run,source_file,mechanism_schema_version,mechanism_label,mechanism_confidence,mechanism_evidence_mode,mechanism_evidence_uri,mechanism_case_id,mechanism_caveat
francis2023_narrow_doorway--24--8d6057e3415584c5,francis2023_narrow_doorway,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_narrow_doorway--24--8d6057e3415584c5,timeout with moderate path_efficiency=0.4174; may be time budget constraint rather than deadlock
francis2023_entering_room--20--b9a45513dab6b7bb,francis2023_entering_room,social_force,20,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,dynamic_phase_or_order_sensitivity,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_entering_room--20--b9a45513dab6b7bb,timeout with oscillatory behavior; negotiation failure or order sensitivity
francis2023_entering_room--21--09adcb13f0b70794,francis2023_entering_room,social_force,21,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,dynamic_phase_or_order_sensitivity,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_entering_room--21--09adcb13f0b70794,timeout with oscillatory behavior; negotiation failure or order sensitivity
francis2023_entering_room--22--96eb826af4703972,francis2023_entering_room,social_force,22,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,dynamic_phase_or_order_sensitivity,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_entering_room--22--96eb826af4703972,timeout with oscillatory behavior; negotiation failure or order sensitivity
francis2023_entering_room--23--02afabdf9a97551d,francis2023_entering_room,social_force,23,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,dynamic_phase_or_order_sensitivity,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_entering_room--23--02afabdf9a97551d,timeout with oscillatory behavior; negotiation failure or order sensitivity
francis2023_entering_room--24--076ee54a0e9ce811,francis2023_entering_room,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,dynamic_phase_or_order_sensitivity,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_entering_room--24--076ee54a0e9ce811,timeout with oscillatory behavior; negotiation failure or order sensitivity
francis2023_exiting_room--20--81a937297c90c0c6,francis2023_exiting_room,social_force,20,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_exiting_room--20--81a937297c90c0c6,timeout with path_efficiency=0.1123; severely limited progress indicates local minimum
francis2023_exiting_room--21--fe0532f972a36230,francis2023_exiting_room,social_force,21,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_exiting_room--21--fe0532f972a36230,timeout with path_efficiency=0.1319; severely limited progress indicates local minimum
francis2023_exiting_room--22--dc759e1bec52ff72,francis2023_exiting_room,social_force,22,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_exiting_room--22--dc759e1bec52ff72,timeout with path_efficiency=0.1307; severely limited progress indicates local minimum
francis2023_exiting_room--23--aa2b89793aff6619,francis2023_exiting_room,social_force,23,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_exiting_room--23--aa2b89793aff6619,timeout with path_efficiency=0.1127; severely limited progress indicates local minimum
francis2023_exiting_room--24--fc6857326f736f6b,francis2023_exiting_room,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_exiting_room--24--fc6857326f736f6b,timeout with path_efficiency=0.1324; severely limited progress indicates local minimum
francis2023_entering_elevator--20--1b5fa9f7cc6a4256,francis2023_entering_elevator,social_force,20,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_entering_elevator--20--1b5fa9f7cc6a4256,timeout with path_efficiency=0.1742; severely limited progress indicates local minimum
francis2023_entering_elevator--21--38a0cec21b92cd46,francis2023_entering_elevator,social_force,21,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_entering_elevator--21--38a0cec21b92cd46,timeout with path_efficiency=0.1601; severely limited progress indicates local minimum
francis2023_entering_elevator--22--a89d4eefb5de5c8d,francis2023_entering_elevator,social_force,22,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_entering_elevator--22--a89d4eefb5de5c8d,timeout with path_efficiency=0.1563; severely limited progress indicates local minimum
francis2023_entering_elevator--23--3b07f5a3edbdc7ff,francis2023_entering_elevator,social_force,23,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_entering_elevator--23--3b07f5a3edbdc7ff,timeout with path_efficiency=0.1772; severely limited progress indicates local minimum
francis2023_entering_elevator--24--75dd478ce404fcfd,francis2023_entering_elevator,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_entering_elevator--24--75dd478ce404fcfd,timeout with path_efficiency=0.1542; severely limited progress indicates local minimum
francis2023_exiting_elevator--20--3cc17f0a6f822a40,francis2023_exiting_elevator,social_force,20,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_exiting_elevator--20--3cc17f0a6f822a40,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_exiting_elevator--21--fe98095c7b7b6d57,francis2023_exiting_elevator,social_force,21,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_exiting_elevator--21--fe98095c7b7b6d57,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_exiting_elevator--22--b429f92e75965937,francis2023_exiting_elevator,social_force,22,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_exiting_elevator--22--b429f92e75965937,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_exiting_elevator--23--b6e60529c89ffdc5,francis2023_exiting_elevator,social_force,23,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_exiting_elevator--23--b6e60529c89ffdc5,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_exiting_elevator--24--273f41aca7a60d1a,francis2023_exiting_elevator,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_exiting_elevator--24--273f41aca7a60d1a,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_intersection_wait--20--20f3e66cfff31031,francis2023_intersection_wait,social_force,20,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_intersection_wait--20--20f3e66cfff31031,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_intersection_wait--21--c215831afe36cfc5,francis2023_intersection_wait,social_force,21,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_intersection_wait--21--c215831afe36cfc5,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_intersection_wait--22--8c9fa46f290595ad,francis2023_intersection_wait,social_force,22,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_intersection_wait--22--8c9fa46f290595ad,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_intersection_wait--23--5c6b8ff3904c1ab5,francis2023_intersection_wait,social_force,23,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_intersection_wait--23--5c6b8ff3904c1ab5,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_intersection_wait--24--2a4687e4128d6f41,francis2023_intersection_wait,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_intersection_wait--24--2a4687e4128d6f41,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_intersection_proceed--20--cad1bd6030a843c8,francis2023_intersection_proceed,social_force,20,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_intersection_proceed--20--cad1bd6030a843c8,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_intersection_proceed--21--d5166dc563b98a62,francis2023_intersection_proceed,social_force,21,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_intersection_proceed--21--d5166dc563b98a62,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_intersection_proceed--22--a07439a12bfe28da,francis2023_intersection_proceed,social_force,22,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_intersection_proceed--22--a07439a12bfe28da,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_intersection_proceed--23--dd2dc411708f400c,francis2023_intersection_proceed,social_force,23,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_intersection_proceed--23--dd2dc411708f400c,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_intersection_proceed--24--14d0007854b9573b,francis2023_intersection_proceed,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_intersection_proceed--24--14d0007854b9573b,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_following_human--20--a2c933c9fa622177,francis2023_following_human,social_force,20,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_following_human--20--a2c933c9fa622177,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_following_human--21--f86d16651db018d5,francis2023_following_human,social_force,21,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_following_human--21--f86d16651db018d5,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_following_human--22--23ae50a358d86095,francis2023_following_human,social_force,22,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_following_human--22--23ae50a358d86095,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_following_human--23--a8601d7d9defb298,francis2023_following_human,social_force,23,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_following_human--23--a8601d7d9defb298,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_following_human--24--0da2699318abc7dd,francis2023_following_human,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_following_human--24--0da2699318abc7dd,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_leading_human--20--6d4f1186773bd831,francis2023_leading_human,social_force,20,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leading_human--20--6d4f1186773bd831,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_leading_human--21--94d1972cd348e029,francis2023_leading_human,social_force,21,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leading_human--21--94d1972cd348e029,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_leading_human--22--db434700378f2cf9,francis2023_leading_human,social_force,22,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leading_human--22--db434700378f2cf9,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_leading_human--23--91445601416e3c0f,francis2023_leading_human,social_force,23,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leading_human--23--91445601416e3c0f,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_leading_human--24--10fea688ce0770b4,francis2023_leading_human,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leading_human--24--10fea688ce0770b4,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_accompanying_peer--20--3829e081a8675fdb,francis2023_accompanying_peer,social_force,20,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_accompanying_peer--20--3829e081a8675fdb,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_accompanying_peer--21--da19bf1a2007d8d1,francis2023_accompanying_peer,social_force,21,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_accompanying_peer--21--da19bf1a2007d8d1,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_accompanying_peer--22--56b923dee1b9b858,francis2023_accompanying_peer,social_force,22,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_accompanying_peer--22--56b923dee1b9b858,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_accompanying_peer--23--b06cef9999d410c7,francis2023_accompanying_peer,social_force,23,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_accompanying_peer--23--b06cef9999d410c7,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_accompanying_peer--24--b6a015f458b27a2e,francis2023_accompanying_peer,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_accompanying_peer--24--b6a015f458b27a2e,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_join_group--20--515eeb8483fb4ee5,francis2023_join_group,social_force,20,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_join_group--20--515eeb8483fb4ee5,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_join_group--21--3df6df3c391a16a5,francis2023_join_group,social_force,21,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_join_group--21--3df6df3c391a16a5,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_join_group--22--3eb6a376dca405f6,francis2023_join_group,social_force,22,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_join_group--22--3eb6a376dca405f6,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_join_group--23--21bd95ab28ff37ce,francis2023_join_group,social_force,23,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_join_group--23--21bd95ab28ff37ce,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_join_group--24--5f8a529f520fe550,francis2023_join_group,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_join_group--24--5f8a529f520fe550,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_leave_group--20--536cc2c9ea67e062,francis2023_leave_group,social_force,20,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leave_group--20--536cc2c9ea67e062,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_leave_group--21--1912b2690cd3e9b2,francis2023_leave_group,social_force,21,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leave_group--21--1912b2690cd3e9b2,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_leave_group--22--574055a8d7e452b5,francis2023_leave_group,social_force,22,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leave_group--22--574055a8d7e452b5,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_leave_group--23--72251229c28bed40,francis2023_leave_group,social_force,23,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leave_group--23--72251229c28bed40,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_leave_group--24--f8847efd4b197642,francis2023_leave_group,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leave_group--24--f8847efd4b197642,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_crowd_navigation--20--4d1ae971291e9bc7,francis2023_crowd_navigation,social_force,20,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_crowd_navigation--20--4d1ae971291e9bc7,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_crowd_navigation--21--5d05adda50b64e91,francis2023_crowd_navigation,social_force,21,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_crowd_navigation--21--5d05adda50b64e91,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_crowd_navigation--22--a10815a8206cf462,francis2023_crowd_navigation,social_force,22,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_crowd_navigation--22--a10815a8206cf462,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_crowd_navigation--23--664f3e6b9871d38e,francis2023_crowd_navigation,social_force,23,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_crowd_navigation--23--664f3e6b9871d38e,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_crowd_navigation--24--4dd830185b7be56d,francis2023_crowd_navigation,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_crowd_navigation--24--4dd830185b7be56d,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_parallel_traffic--20--ca3a9b51e21d654c,francis2023_parallel_traffic,social_force,20,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_parallel_traffic--20--ca3a9b51e21d654c,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_parallel_traffic--21--2f88f8e5bee62867,francis2023_parallel_traffic,social_force,21,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_parallel_traffic--21--2f88f8e5bee62867,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_parallel_traffic--22--6b9309dcb261f649,francis2023_parallel_traffic,social_force,22,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_parallel_traffic--22--6b9309dcb261f649,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_parallel_traffic--23--8c99cae697f8351a,francis2023_parallel_traffic,social_force,23,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_parallel_traffic--23--8c99cae697f8351a,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_parallel_traffic--24--d480df791c095524,francis2023_parallel_traffic,social_force,24,social_force__differential_drive,output/issue4206-trace-rerun/13334/runs/social_force__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_parallel_traffic--24--d480df791c095524,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
